time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2021/01/19/22:13:32.377638,1915,1611074612,377232646,world,-0.107472509146,-0.575357198715,0.702724575996,-0.0365294441581,0.0401205085218,0.99521869421,-0.0812143683434
2021/01/19/22:13:32.397664,1916,1611074612,397242313,world,-0.113891713321,-0.574941039085,0.702611088753,-0.0413619428873,0.0415877699852,0.995305836201,-0.0769807696342
2021/01/19/22:13:32.407625,1917,1611074612,407254665,world,-0.118898428977,-0.57396709919,0.702924489975,-0.0393472313881,0.0421653352678,0.995525896549,-0.0748475939035
2021/01/19/22:13:32.427652,1918,1611074612,427246313,world,-0.123702064157,-0.572839319706,0.703298807144,-0.0326000712812,0.0423385761678,0.996091365814,-0.0703334212303
2021/01/19/22:13:32.447666,1919,1611074612,447256591,world,-0.129417225718,-0.571824371815,0.703610360622,-0.0377540364861,0.0457012020051,0.995983600616,-0.0671028345823
2021/01/19/22:13:32.457645,1920,1611074612,457261609,world,-0.135167121887,-0.571044445038,0.70311999321,-0.0358954779804,0.0422130003572,0.996433496475,-0.0636403560638
2021/01/19/22:13:32.477609,1921,1611074612,477236517,world,-0.141176998615,-0.5702278018,0.703414201736,-0.0341331474483,0.0439538881183,0.99662065506,-0.0604169666767
2021/01/19/22:13:32.497663,1922,1611074612,497236257,world,-0.146639063954,-0.569587469101,0.703748583794,-0.0377676635981,0.0472336001694,0.996561467648,-0.0566391982138
2021/01/19/22:13:32.507701,1923,1611074612,507279794,world,-0.151084437966,-0.56936955452,0.703735172749,-0.0338082797825,0.0411198474467,0.997159957886,-0.05327539891
2021/01/19/22:13:32.527684,1924,1611074612,527275979,world,-0.156910538673,-0.569058656693,0.704232335091,-0.0310467407107,0.0445040389895,0.997251987457,-0.0504378415644
2021/01/19/22:13:32.547698,1925,1611074612,547248665,world,-0.163334146142,-0.567986905575,0.704159379005,-0.035777952522,0.0452579595149,0.997276425362,-0.0459512285888
2021/01/19/22:13:32.557628,1926,1611074612,557255794,world,-0.169855132699,-0.567281067371,0.703516721725,-0.0330971777439,0.0413466654718,0.997710347176,-0.0420629419386
2021/01/19/22:13:32.577610,1927,1611074612,577233979,world,-0.176345333457,-0.566030085087,0.703784644604,-0.0359839871526,0.0456383898854,0.997546494007,-0.0390298850834
2021/01/19/22:13:32.597632,1928,1611074612,597243887,world,-0.182046562433,-0.56493896246,0.70398491621,-0.0373331531882,0.0471832789481,0.997591793537,-0.0345080085099
2021/01/19/22:13:32.607622,1929,1611074612,607250850,world,-0.186434552073,-0.564204037189,0.704047858715,-0.032962936908,0.0415534153581,0.998106062412,-0.0311643648893
2021/01/19/22:13:32.627648,1930,1611074612,627248091,world,-0.191673308611,-0.563103556633,0.704544961452,-0.0290944203734,0.0455733835697,0.998168647289,-0.0271296687424
2021/01/19/22:13:32.647678,1931,1611074612,647260072,world,-0.197835698724,-0.561917424202,0.70439016819,-0.0333821550012,0.0469008348882,0.998090207577,-0.0224057342857
2021/01/19/22:13:32.657672,1932,1611074612,657282461,world,-0.204985633492,-0.561362504959,0.704248249531,-0.0296312682331,0.0424225889146,0.998456299305,-0.0201814323664
2021/01/19/22:13:32.677639,1933,1611074612,677230887,world,-0.212484881282,-0.560036838055,0.703412473202,-0.0387482345104,0.0473031178117,0.997994184494,-0.0163888651878
2021/01/19/22:13:32.697668,1934,1611074612,697244276,world,-0.217675492167,-0.558917224407,0.703892946243,-0.0361254513264,0.0452935583889,0.998237073421,-0.0128951687366
2021/01/19/22:13:32.707632,1935,1611074612,707258572,world,-0.222138106823,-0.557880699635,0.703603327274,-0.0316926836967,0.0455294139683,0.998412907124,-0.0097150541842
2021/01/19/22:13:32.727683,1936,1611074612,727246516,world,-0.227457821369,-0.556797921658,0.704419374466,-0.0270438715816,0.0463831461966,0.998539447784,-0.00602911505848
2021/01/19/22:13:32.747697,1937,1611074612,747280646,world,-0.234705299139,-0.555736780167,0.703894615173,-0.0351346135139,0.0483487993479,0.998210310936,-0.00202159979381
2021/01/19/22:13:32.757654,1938,1611074612,757256479,world,-0.241054207087,-0.554839015007,0.703604161739,-0.0342837274075,0.0415855757892,0.99854516983,0.00172499439213
2021/01/19/22:13:32.777609,1939,1611074612,777235202,world,-0.246485307813,-0.553231656551,0.703506350517,-0.0349618904293,0.0442756786942,0.998389482498,0.00599223608151
2021/01/19/22:13:32.797641,1940,1611074612,797241831,world,-0.25169429183,-0.551758766174,0.704548597336,-0.0287578571588,0.0486834235489,0.998356461525,0.00934665556997
2021/01/19/22:13:32.807675,1941,1611074612,807289627,world,-0.257002711296,-0.550305068493,0.704195022583,-0.0329445712268,0.0451274216175,0.998346686363,0.0134960850701
2021/01/19/22:13:32.827655,1942,1611074612,827247442,world,-0.262588173151,-0.548611879349,0.704429268837,-0.0304739624262,0.0422534346581,0.998506188393,0.0164775829762
2021/01/19/22:13:32.847702,1943,1611074612,847245757,world,-0.268052011728,-0.546334803104,0.704457819462,-0.0300030689687,0.0498078279197,0.998111248016,0.0198231805116
2021/01/19/22:13:32.857631,1944,1611074612,857256053,world,-0.273316860199,-0.544387876987,0.704614579678,-0.0289831403643,0.0485422573984,0.998145699501,0.0225601028651
2021/01/19/22:13:32.877641,1945,1611074612,877240572,world,-0.27911567688,-0.542862951756,0.704496026039,-0.0317554101348,0.0454793050885,0.998088777065,0.0272428859025
2021/01/19/22:13:32.897642,1946,1611074612,897243146,world,-0.285092622042,-0.540858924389,0.704615414143,-0.0314835011959,0.047234069556,0.997919857502,0.0305556431413
2021/01/19/22:13:32.907649,1947,1611074612,907260831,world,-0.291015475988,-0.539101719856,0.704285740852,-0.0306309722364,0.0481612682343,0.997784018517,0.0341948345304
2021/01/19/22:13:32.928277,1948,1611074612,927439720,world,-0.296670019627,-0.537546813488,0.704373896122,-0.0284483153373,0.0451654531062,0.997876465321,0.037327054888
2021/01/19/22:13:32.947633,1949,1611074612,947240701,world,-0.302718430758,-0.536123871803,0.704521179199,-0.031724948436,0.047730255872,0.997546613216,0.0402009226382
2021/01/19/22:13:32.957609,1950,1611074612,957235313,world,-0.308240175247,-0.534737348557,0.704593658447,-0.0289027318358,0.0477839969099,0.997484564781,0.0436571314931
2021/01/19/22:13:32.977710,1951,1611074612,977302535,world,-0.314638495445,-0.533140003681,0.704311966896,-0.0280157141387,0.0461278893054,0.997432470322,0.0470720827579
2021/01/19/22:13:32.997679,1952,1611074612,997249961,world,-0.321144461632,-0.53115773201,0.704311728477,-0.0338395088911,0.0487548112869,0.99697381258,0.0502111427486
2021/01/19/22:13:33.007792,1953,1611074613,7289479,world,-0.326456546783,-0.529149591923,0.704090595245,-0.0308967586607,0.0474220700562,0.9968572855,0.0554269887507
2021/01/19/22:13:33.027608,1954,1611074613,27233035,world,-0.331463992596,-0.526910126209,0.704458653927,-0.0282775107771,0.0479209646583,0.996706485748,0.0589928068221
2021/01/19/22:13:33.047766,1955,1611074613,47266998,world,-0.337196499109,-0.524634540081,0.704900801182,-0.0285465568304,0.0482522249222,0.996526956558,0.0615697950125
2021/01/19/22:13:33.057742,1956,1611074613,57271868,world,-0.343439400196,-0.522301793098,0.704299032688,-0.0298194028437,0.0478154681623,0.9962195158,0.0661156252027
2021/01/19/22:13:33.077676,1957,1611074613,77250294,world,-0.349566161633,-0.519954919815,0.704294204712,-0.0303333830088,0.0470908135176,0.996021389961,0.0693099349737
2021/01/19/22:13:33.097692,1958,1611074613,97246072,world,-0.355156123638,-0.517572999001,0.704062283039,-0.0323577150702,0.049914997071,0.995589375496,0.0725485682487
2021/01/19/22:13:33.107803,1959,1611074613,107321942,world,-0.359531879425,-0.515764117241,0.704641580582,-0.0298677496612,0.0490440763533,0.995469808578,0.075779825449
2021/01/19/22:13:33.127723,1960,1611074613,127261479,world,-0.364491432905,-0.513639628887,0.704601347446,-0.0256236568093,0.0491102337837,0.995282053947,0.0796575918794
2021/01/19/22:13:33.147770,1961,1611074613,147273164,world,-0.370262235403,-0.511518537998,0.704732477665,-0.0277705397457,0.050872925669,0.99488478899,0.082735106349
2021/01/19/22:13:33.157740,1962,1611074613,157275053,world,-0.375976383686,-0.509427011013,0.704221427441,-0.0277045685798,0.0461794920266,0.994763553143,0.0868653059006
2021/01/19/22:13:33.177684,1963,1611074613,177249090,world,-0.381441354752,-0.506959319115,0.704498291016,-0.0269956067204,0.0472962670028,0.994334340096,0.0912887901068
2021/01/19/22:13:33.197677,1964,1611074613,197252164,world,-0.386962562799,-0.5042116642,0.704466998577,-0.028270188719,0.0497389659286,0.99382352829,0.0950878933072
2021/01/19/22:13:33.207805,1965,1611074613,207301127,world,-0.392377227545,-0.501878142357,0.704482853413,-0.0278461780399,0.0479381233454,0.993645727634,0.097952850163
2021/01/19/22:13:33.227682,1966,1611074613,227256349,world,-0.397590607405,-0.499439358711,0.704420745373,-0.0294537320733,0.0492122285068,0.993165493011,0.101651027799
2021/01/19/22:13:33.247712,1967,1611074613,247263035,world,-0.40261515975,-0.49686267972,0.704709410667,-0.0261760484427,0.0498557686806,0.992815434933,0.105578377843
2021/01/19/22:13:33.257662,1968,1611074613,257272886,world,-0.407528340816,-0.494503706694,0.704972982407,-0.026789329946,0.0505657084286,0.992470800877,0.108292482793
2021/01/19/22:13:33.277636,1969,1611074613,277252868,world,-0.412558346987,-0.49206328392,0.70485907793,-0.0246436949819,0.0480280518532,0.992210447788,0.112269200385
2021/01/19/22:13:33.297634,1970,1611074613,297243646,world,-0.418211698532,-0.489135742188,0.705153107643,-0.0256420653313,0.05152605474,0.991674900055,0.11518894136
2021/01/19/22:13:33.307669,1971,1611074613,307275683,world,-0.424201101065,-0.486294984818,0.704794764519,-0.0267488192767,0.0511829815805,0.991204559803,0.119072981179
2021/01/19/22:13:33.327667,1972,1611074613,327253553,world,-0.429418832064,-0.483746081591,0.70465272665,-0.0265253055841,0.0475472509861,0.990951359272,0.122683182359
2021/01/19/22:13:33.347693,1973,1611074613,347256516,world,-0.434749782085,-0.481019705534,0.704814374447,-0.0247710943222,0.0516802556813,0.990469634533,0.125241518021
2021/01/19/22:13:33.357650,1974,1611074613,357266998,world,-0.43982219696,-0.478764891624,0.705035090446,-0.0261121187359,0.0505354776978,0.98993986845,0.129551455379
2021/01/19/22:13:33.377649,1975,1611074613,377272683,world,-0.44522947073,-0.476679891348,0.704791843891,-0.0239064861089,0.0450840294361,0.989626765251,0.13429351151
2021/01/19/22:13:33.397659,1976,1611074613,397242831,world,-0.451591640711,-0.474034786224,0.704964160919,-0.0267243403941,0.0504775159061,0.988826870918,0.137692570686
2021/01/19/22:13:33.407665,1977,1611074613,407270886,world,-0.457406967878,-0.471081852913,0.704683482647,-0.0291269272566,0.0488454401493,0.988331079483,0.141306817532
2021/01/19/22:13:33.427715,1978,1611074613,427259146,world,-0.462102323771,-0.468513965607,0.704715669155,-0.0275939889252,0.0472527183592,0.987894117832,0.14515863359
2021/01/19/22:13:33.447696,1979,1611074613,447261423,world,-0.466229498386,-0.465700536966,0.705337762833,-0.0233351588249,0.0498247928917,0.987310349941,0.148967012763
2021/01/19/22:13:33.457661,1980,1611074613,457259609,world,-0.470578432083,-0.462655752897,0.705535054207,-0.0233230926096,0.0500420965254,0.986774086952,0.152410179377
2021/01/19/22:13:33.477624,1981,1611074613,477243016,world,-0.475999057293,-0.45953720808,0.705504655838,-0.020987700671,0.0468271374702,0.986270666122,0.156961411238
2021/01/19/22:13:33.497638,1982,1611074613,497248127,world,-0.482533425093,-0.455667823553,0.705310046673,-0.024250458926,0.0489555485547,0.985773324966,0.15895357728
2021/01/19/22:13:33.507666,1983,1611074613,507268868,world,-0.487844347954,-0.452366530895,0.704776525497,-0.0272882115096,0.0498582795262,0.984915912151,0.16343292594
2021/01/19/22:13:33.527670,1984,1611074613,527256220,world,-0.492993980646,-0.449512094259,0.705043077469,-0.0231759790331,0.0467011258006,0.985062360764,0.164116084576
2021/01/19/22:13:33.547797,1985,1611074613,547258368,world,-0.497714281082,-0.446688860655,0.705340862274,-0.023262264207,0.0495798662305,0.984339058399,0.167563155293
2021/01/19/22:13:33.557644,1986,1611074613,557262590,world,-0.502137124538,-0.443541795015,0.705533444881,-0.0214991681278,0.0474386774004,0.983788430691,0.171603545547
2021/01/19/22:13:33.577631,1987,1611074613,577246942,world,-0.507281303406,-0.439971506596,0.705162703991,-0.0218080449849,0.049285069108,0.982956290245,0.175762489438
2021/01/19/22:13:33.597636,1988,1611074613,597243775,world,-0.513688325882,-0.435780644417,0.705266177654,-0.0251409392804,0.0511916279793,0.982231497765,0.178798273206
2021/01/19/22:13:33.607686,1989,1611074613,607286886,world,-0.519380927086,-0.432319432497,0.704273879528,-0.0320333838463,0.0492952540517,0.981186211109,0.183895558119
2021/01/19/22:13:33.627665,1990,1611074613,627253016,world,-0.523859322071,-0.428922891617,0.704424500465,-0.0276553332806,0.0458437465131,0.98073554039,0.187859907746
2021/01/19/22:13:33.647748,1991,1611074613,647261386,world,-0.530617773533,-0.426437884569,0.705130279064,-0.0405111163855,0.0680699646473,0.978633463383,0.189741566777
2021/01/19/22:13:33.657625,1992,1611074613,657254386,world,-0.534227848053,-0.42291611433,0.703336000443,-0.0141433123499,0.0693563371897,0.979969978333,0.186140999198
2021/01/19/22:13:33.697669,1993,1611074613,697240053,world,-0.543346166611,-0.415895164013,0.704942882061,-0.0277813505381,0.0530818477273,0.977997899055,0.199826568365
2021/01/19/22:13:33.707712,1994,1611074613,707296997,world,-0.54780369997,-0.41220074892,0.704641282558,-0.0255924239755,0.0483525916934,0.977111876011,0.205570831895
2021/01/19/22:13:33.757730,1995,1611074613,757286331,world,-0.561030685902,-0.400791227818,0.705555617809,-0.018788009882,0.052527025342,0.975249290466,0.213955387473
2021/01/19/22:13:33.777681,1996,1611074613,777290516,world,-0.565641820431,-0.396846592426,0.705130696297,-0.0258119832724,0.0502218902111,0.974179565907,0.218599721789
2021/01/19/22:13:33.797712,1997,1611074613,797260868,world,-0.570469081402,-0.392794728279,0.704996883869,-0.0282707307488,0.0522071197629,0.973099887371,0.222602292895
2021/01/19/22:13:33.807657,1998,1611074613,807268886,world,-0.574957549572,-0.38884088397,0.704903542995,-0.0259495601058,0.0533310212195,0.972435295582,0.225504040718
2021/01/19/22:13:33.857703,1999,1611074613,857254571,world,-0.587118864059,-0.378878235817,0.705942511559,-0.0128828566521,0.0502153709531,0.970857262611,0.233984693885
2021/01/19/22:13:33.877685,2000,1611074613,877249090,world,-0.593672156334,-0.374428153038,0.705342888832,-0.0241574663669,0.0538640581071,0.969187796116,0.239144429564
2021/01/19/22:13:33.897656,2001,1611074613,897252849,world,-0.599859833717,-0.370387941599,0.704406797886,-0.0303079038858,0.0504763461649,0.968210697174,0.243108227849
2021/01/19/22:13:33.947721,2002,1611074613,947247719,world,-0.612250626087,-0.358220785856,0.705795764923,-0.019625145942,0.0528529062867,0.966062426567,0.252081036568
2021/01/19/22:13:33.957748,2003,1611074613,957319034,world,-0.617054700851,-0.353484213352,0.704761505127,-0.0240516923368,0.04935657233,0.96500313282,0.256426513195
2021/01/19/22:13:34.007652,2004,1611074614,7238442,world,-0.630728185177,-0.339135318995,0.70519721508,-0.0210756231099,0.0545847862959,0.962392747402,0.265285879374
2021/01/19/22:13:34.027716,2005,1611074614,27262979,world,-0.634140431881,-0.335227280855,0.705137073994,-0.0234087742865,0.0551197342575,0.961315274239,0.268862038851
2021/01/19/22:13:34.077732,2006,1611074614,77236571,world,-0.648159503937,-0.323274850845,0.705384075642,-0.0196266695857,0.0544403642416,0.958696126938,0.278482913971
2021/01/19/22:13:34.097658,2007,1611074614,97248793,world,-0.652626633644,-0.318900078535,0.704706728458,-0.0255217030644,0.0540962405503,0.957344830036,0.282689094543
2021/01/19/22:13:34.107817,2008,1611074614,107271386,world,-0.655977487564,-0.314867466688,0.705165863037,-0.0242458730936,0.0546576194465,0.956584990025,0.285254091024
2021/01/19/22:13:34.157742,2009,1611074614,157263682,world,-0.661320149899,-0.303637981415,0.707900524139,-0.00846265535802,0.0534405969083,0.954331874847,0.293808072805
2021/01/19/22:13:34.177644,2010,1611074614,177251997,world,-0.664610445499,-0.298403948545,0.708091795444,-0.00974660180509,0.0573257282376,0.952872037888,0.297747731209
2021/01/19/22:13:34.197660,2011,1611074614,197256516,world,-0.66853749752,-0.29324015975,0.707369744778,-0.0153649160638,0.0576257295907,0.95125991106,0.30256870389
2021/01/19/22:13:34.247746,2012,1611074614,247237256,world,-0.68192589283,-0.282927334309,0.70733833313,-0.011318994686,0.0546766407788,0.948639929295,0.31139165163
2021/01/19/22:13:34.257842,2013,1611074614,257393238,world,-0.687487721443,-0.279589176178,0.70672339201,-0.013409323059,0.0505277179182,0.947418749332,0.315697431564
2021/01/19/22:13:34.307743,2014,1611074614,307237386,world,-0.702189028263,-0.263644576073,0.705780625343,-0.0149899581447,0.0511592328548,0.944477498531,0.324222683907
2021/01/19/22:13:34.327744,2015,1611074614,327266886,world,-0.705648601055,-0.257645308971,0.705652534962,-0.0168436318636,0.0563522279263,0.942653536797,0.32855001092
2021/01/19/22:13:34.357660,2016,1611074614,357220867,world,-0.712090373039,-0.246862545609,0.70609152317,-0.0146133145317,0.0570113323629,0.939549803734,0.337316542864
2021/01/19/22:13:34.407672,2017,1611074614,407236219,world,-0.723247408867,-0.232936158776,0.706244289875,-0.0132294464856,0.0549659840763,0.936039745808,0.347323089838
2021/01/19/22:13:34.427716,2018,1611074614,427257627,world,-0.726843893528,-0.228598415852,0.706162452698,-0.0169677250087,0.0530833154917,0.934660375118,0.351147323847
2021/01/19/22:13:34.447602,2019,1611074614,447219701,world,-0.730261325836,-0.224372237921,0.706496059895,-0.0151721518487,0.0561584345996,0.933195590973,0.354629427195
2021/01/19/22:13:34.457628,2020,1611074614,457257534,world,-0.732742547989,-0.220173746347,0.706653177738,-0.0137453395873,0.0537613593042,0.932203292847,0.357655912638
2021/01/19/22:13:34.497701,2021,1611074614,497241497,world,-0.738685905933,-0.210905134678,0.706923246384,-0.0151129812002,0.0572298243642,0.929586350918,0.363820970058
2021/01/19/22:13:34.547702,2022,1611074614,547236441,world,-0.747422158718,-0.197822704911,0.70735347271,-0.0144878458232,0.0592010170221,0.926522374153,0.371270447969
2021/01/19/22:13:34.557864,2023,1611074614,557389312,world,-0.750786542892,-0.193849474192,0.706549346447,-0.014576613903,0.0481120795012,0.926742017269,0.37231990695
2021/01/19/22:13:34.577635,2024,1611074614,577220534,world,-0.753929674625,-0.188364058733,0.707181215286,-0.00904511287808,0.0585663989186,0.925143063068,0.374964624643
2021/01/19/22:13:34.597541,2025,1611074614,597218608,world,-0.757646501064,-0.18306106329,0.707332015038,-0.0121698463336,0.0577801838517,0.923753798008,0.378407716751
2021/01/19/22:13:34.607701,2026,1611074614,607270608,world,-0.761242866516,-0.178257390857,0.706651329994,-0.0122489593923,0.0509687438607,0.922783911228,0.381735652685
2021/01/19/22:13:34.627596,2027,1611074614,627234515,world,-0.765074849129,-0.17261262238,0.706677794456,-0.0106535330415,0.0559632629156,0.920906364918,0.385598540306
2021/01/19/22:13:34.647726,2028,1611074614,647262200,world,-0.769007444382,-0.167098939419,0.706671118736,-0.0112676275894,0.0569835864007,0.91914910078,0.389603465796
2021/01/19/22:13:34.657737,2029,1611074614,657291589,world,-0.773017585278,-0.162043213844,0.706148266792,-0.0125088952482,0.0529402196407,0.917895317078,0.393076598644
2021/01/19/22:13:34.677561,2030,1611074614,677224182,world,-0.776761829853,-0.156407609582,0.706224739552,-0.0135403238237,0.0562160871923,0.916125237942,0.396700233221
2021/01/19/22:13:34.697637,2031,1611074614,697244719,world,-0.780178248882,-0.150750920177,0.706055998802,-0.0111214248464,0.0580290295184,0.914913654327,0.399302095175
2021/01/19/22:13:34.707675,2032,1611074614,707264682,world,-0.783343911171,-0.145386561751,0.705878019333,-0.012455877848,0.0524674504995,0.913625836372,0.402963757515
2021/01/19/22:13:34.727696,2033,1611074614,727262812,world,-0.785769164562,-0.139812842011,0.706047415733,-0.014231367968,0.0562888458371,0.911542475224,0.407086580992
2021/01/19/22:13:34.747587,2034,1611074614,747226071,world,-0.787944257259,-0.13471660018,0.706523358822,-0.0082158409059,0.0554782114923,0.910303413868,0.410124897957
2021/01/19/22:13:34.757740,2035,1611074614,757298145,world,-0.790664434433,-0.12944611907,0.70621830225,-0.00977149885148,0.0569963045418,0.90818220377,0.414561361074
2021/01/19/22:13:34.777661,2036,1611074614,777258311,world,-0.794097900391,-0.123734325171,0.706259906292,-0.0114120841026,0.0547349266708,0.906614005566,0.418240189552
2021/01/19/22:13:34.797765,2037,1611074614,797276478,world,-0.797461390495,-0.11822732538,0.70593059063,-0.0137594267726,0.0571548044682,0.905203938484,0.420891702175
2021/01/19/22:13:34.807699,2038,1611074614,807303126,world,-0.799994707108,-0.114046163857,0.706464529037,-0.0116598112509,0.0558656081557,0.903926551342,0.423863083124
2021/01/19/22:13:34.827598,2039,1611074614,827232367,world,-0.801989972591,-0.110871344805,0.706916570663,-0.00908934045583,0.0529769137502,0.903062939644,0.426131665707
2021/01/19/22:13:34.857829,2040,1611074614,857292756,world,-0.806977629662,-0.102116309106,0.707287728786,-0.00542700476944,0.0514713972807,0.900143861771,0.432506948709
2021/01/19/22:13:34.877697,2041,1611074614,877287867,world,-0.810803771019,-0.0957084968686,0.706625640392,-0.0106514915824,0.055914323777,0.899221658707,0.43377494812
2021/01/19/22:13:34.897742,2042,1611074614,897247311,world,-0.81379532814,-0.0899419561028,0.706242084503,-0.0137595050037,0.0530242882669,0.897871315479,0.436836689711
2021/01/19/22:13:34.907673,2043,1611074614,907270311,world,-0.8154104352,-0.0853368416429,0.706789135933,-0.00996541511267,0.0541233681142,0.896399021149,0.439818322659
2021/01/19/22:13:34.927591,2044,1611074614,927230145,world,-0.81694573164,-0.0809993594885,0.707472622395,-0.00513771362603,0.055248554796,0.895273685455,0.442047834396
2021/01/19/22:13:34.947696,2045,1611074614,947250978,world,-0.818840622902,-0.0759882926941,0.707418620586,-0.00654630176723,0.0499989315867,0.89412021637,0.444979220629
2021/01/19/22:13:34.957814,2046,1611074614,957290126,world,-0.821700930595,-0.0692672431469,0.707434415817,-0.0060130902566,0.055387314409,0.891999185085,0.448590695858
2021/01/19/22:13:34.977541,2047,1611074614,977217885,world,-0.825211822987,-0.0618802160025,0.706607758999,-0.00876845512539,0.0573753081262,0.890415906906,0.451431870461
2021/01/19/22:13:34.997670,2048,1611074614,997254515,world,-0.828459262848,-0.0555141307414,0.706147193909,-0.011899122037,0.0546694137156,0.888693988323,0.45507439971
2021/01/19/22:13:35.007670,2049,1611074615,7267626,world,-0.831130027771,-0.0500498563051,0.706256747246,-0.0121436426416,0.0576871074736,0.886734783649,0.458504259586
2021/01/19/22:13:35.027624,2050,1611074615,27228756,world,-0.833080530167,-0.0451326668262,0.706606686115,-0.00640015536919,0.0545980520546,0.885369956493,0.461625695229
2021/01/19/22:13:35.047651,2051,1611074615,47253848,world,-0.835496604443,-0.0400853306055,0.706677496433,-0.00835161469877,0.054306384176,0.882940351963,0.466258883476
2021/01/19/22:13:35.057710,2052,1611074615,57286663,world,-0.837649166584,-0.0337400771677,0.707153141499,-0.00746040977538,0.0538684204221,0.882237970829,0.467652499676
2021/01/19/22:13:35.077568,2053,1611074615,77225700,world,-0.839253664017,-0.0273256450891,0.706591367722,-0.00905778538436,0.056991700083,0.879736304283,0.471946984529
2021/01/19/22:13:35.097647,2054,1611074615,97249515,world,-0.841121315956,-0.021386038512,0.70659673214,-0.00539845600724,0.0550490319729,0.877840220928,0.475748956203
2021/01/19/22:13:35.107674,2055,1611074615,107266163,world,-0.843031227589,-0.0152384378016,0.706592381001,-0.00816795602441,0.0593963600695,0.875978291035,0.478609919548
2021/01/19/22:13:35.127612,2056,1611074615,127231163,world,-0.844917833805,-0.0102633265778,0.70684504509,-0.00810462143272,0.0558163262904,0.874472200871,0.48178550601
2021/01/19/22:13:35.147708,2057,1611074615,147252885,world,-0.846792757511,-0.00521756242961,0.706719279289,-0.00529144797474,0.0560186840594,0.873915433884,0.482810437679
2021/01/19/22:13:35.157732,2058,1611074615,157296737,world,-0.848786711693,-0.000467592093628,0.707338154316,-0.00656094029546,0.057308755815,0.871553659439,0.486895233393
2021/01/19/22:13:35.177556,2059,1611074615,177226330,world,-0.85073029995,0.0044637080282,0.707029104233,-0.00719156302512,0.0546533800662,0.870751738548,0.488623350859
2021/01/19/22:13:35.197650,2060,1611074615,197255163,world,-0.852543652058,0.00977894291282,0.707086026669,-0.00476850103587,0.0533977895975,0.869648635387,0.490751892328
2021/01/19/22:13:35.207670,2061,1611074615,207264830,world,-0.854064583778,0.015337407589,0.707181513309,-0.00543520879,0.0565089136362,0.8679510355,0.493394672871
2021/01/19/22:13:35.227586,2062,1611074615,227227959,world,-0.855781137943,0.0213591773063,0.706867516041,-0.00520227756351,0.0550165101886,0.866219460964,0.496598541737
2021/01/19/22:13:35.247736,2063,1611074615,247246570,world,-0.857388615608,0.0281257219613,0.70673841238,-0.00557511020452,0.0573935210705,0.864531040192,0.499260425568
2021/01/19/22:13:35.257766,2064,1611074615,257297033,world,-0.859119594097,0.0345818847418,0.706603705883,-0.00663264747709,0.0585680939257,0.862776994705,0.502137184143
2021/01/19/22:13:35.277718,2065,1611074615,277287441,world,-0.860752522945,0.0405701361597,0.706447720528,-0.00383242149837,0.0570714250207,0.860670149326,0.505939781666
2021/01/19/22:13:35.297739,2066,1611074615,297247441,world,-0.862460851669,0.0467638410628,0.706781029701,-0.00541186518967,0.0585233904421,0.859246790409,0.508174061775
2021/01/19/22:13:35.307683,2067,1611074615,307271422,world,-0.864396095276,0.0525288432837,0.706693053246,-0.00602704193443,0.0585662722588,0.857324004173,0.511399447918
2021/01/19/22:13:35.327594,2068,1611074615,327236607,world,-0.866321504116,0.0579520575702,0.706796884537,-0.00466972030699,0.0557317212224,0.855889320374,0.514126121998
2021/01/19/22:13:35.347706,2069,1611074615,347257552,world,-0.867817878723,0.0635773688555,0.706978917122,-0.00430677877739,0.0565872937441,0.853273391724,0.518366456032
2021/01/19/22:13:35.357730,2070,1611074615,357297274,world,-0.869584619999,0.0696843340993,0.706992089748,-0.00372654595412,0.0565704666078,0.851356625557,0.521514952183
2021/01/19/22:13:35.377566,2071,1611074615,377221848,world,-0.870896816254,0.0759205892682,0.706910848618,-0.0063702268526,0.0583822317421,0.849701523781,0.523983061314
2021/01/19/22:13:35.397643,2072,1611074615,397249385,world,-0.871741652489,0.0815772861242,0.70669811964,-0.00560898939148,0.0579241551459,0.847737252712,0.527214229107
2021/01/19/22:13:35.407787,2073,1611074615,407271793,world,-0.872252702713,0.0872047841549,0.706964313984,3.32771523972e-05,0.0560324415565,0.845924496651,0.530350983143
2021/01/19/22:13:35.427579,2074,1611074615,427227922,world,-0.873269379139,0.0934186205268,0.707451760769,-0.00354343792424,0.0612234808505,0.843815386295,0.533118009567
2021/01/19/22:13:35.447573,2075,1611074615,447218256,world,-0.874203145504,0.0987127572298,0.707119226456,-0.00444093253464,0.0569412447512,0.841938018799,0.53654307127
2021/01/19/22:13:35.457762,2076,1611074615,457297404,world,-0.875334262848,0.10418073833,0.707148849964,0.00169543910306,0.0555763430893,0.840739071369,0.538577973843
2021/01/19/22:13:35.477560,2077,1611074615,477222385,world,-0.876763641834,0.109882049263,0.707684695721,-0.00225854595192,0.0622415877879,0.838687360287,0.541040062904
2021/01/19/22:13:35.497678,2078,1611074615,497284885,world,-0.878474235535,0.114641778171,0.706981003284,0.0013833445264,0.0565399006009,0.834856152534,0.547555088997
